customer_id,recencia,frecuencia,monto,cluster
15388,271,1,140.54,1
15389,173,5,2733.8,1
15390,397,2,1216.66,1
15391,585,1,289.87,1
15392,5,7,2911.62,1
15393,17,5,891.34,1
15394,10,11,5286.8,1
15395,326,1,107.45,1
15396,113,2,796.38,1
15397,290,1,94.0,1
15398,17,2,1345.53,1
15399,2,3,815.77,1
15400,93,8,1302.3,1
15401,453,2,216.95000000000002,1
15402,149,6,1830.54,1
15403,492,2,170.88,1
15404,376,1,257.06,1
15405,190,2,659.84,1
15406,32,4,975.87,1
15407,34,4,1056.44,1
15408,265,1,267.18,1
15409,722,1,131.25,1
15410,85,10,4685.72,1
15411,27,4,1358.88,1
15412,172,1,190.53,1
15413,692,5,6798.72,1
15414,10,3,774.9000000000001,1
15415,314,1,572.8100000000001,1
15416,65,7,4572.82,1
15417,86,1,508.8,1
15418,426,2,452.32,1
15419,25,1,135.86,1
15420,435,6,743.0,1
15421,59,10,3805.34,1
15422,324,7,1619.97,1
15423,39,3,266.89,1
15424,255,3,597.78,1
15425,401,4,1944.57,1
15426,20,9,2615.39,1
15427,34,3,1483.14,1
15428,16,4,762.75,1
15429,27,2,397.35,1
15430,468,2,954.75,1
15431,503,1,153.24,1
15432,24,2,320.76,1
15433,214,2,533.3,1
15434,9,11,2567.06,1
15435,23,1,149.29,1
15436,13,3,1122.53,1
15437,263,2,393.45,1
15438,132,1,156.57999999999998,1
15439,405,4,1269.05,1
15440,55,3,383.68,1
15441,397,3,1254.21,1
15442,249,1,594.0,1
15443,2,14,5175.93,1
15444,10,2,1418.26,1
15445,265,2,284.5,1
15446,377,3,406.95,1
15447,331,5,492.88,1
15448,313,2,788.81,1
15449,27,3,974.52,1
15450,31,1,429.84,1
15451,435,2,233.21,1
15452,30,6,1799.1100000000001,1
15453,2,7,1388.37,1
15454,363,2,307.69,1
15455,598,1,38.25,1
15456,284,10,2119.27,1
15457,263,1,237.07,1
15458,26,2,370.43999999999994,1
15459,418,2,202.82999999999998,1
15460,355,1,216.76,1
15461,461,2,429.7,1
15462,95,4,737.05,1
15463,30,1,126.14,1
15464,339,1,1048.85,1
15465,20,32,12655.65,1
15466,86,4,1571.01,1
15467,10,3,524.88,1
15468,52,3,1430.48,1
15469,51,3,874.25,1
15470,576,1,63.419999999999995,1
15471,3,3,1316.56,1
15472,114,1,371.56,1
15473,15,8,2046.0,1
15474,596,1,163.1,1
15475,78,1,454.10999999999996,1
15476,381,4,2209.98,1
15477,650,1,368.4,1
15478,41,3,2024.98,1
15479,734,1,147.4,1
15480,117,5,6279.0,1
15481,402,1,1993.34,1
15482,16,19,14592.56,1
15483,162,10,862.2,1
15484,2,6,4656.0,1
15485,31,7,5771.51,1
15486,528,1,102.0,1
15487,680,1,231.32,1
15488,93,5,431.92,1
15489,23,8,2419.61,1
15490,431,1,217.6,1
15491,96,6,3100.09,1
15492,29,2,659.4599999999999,1
15493,33,9,4314.9800000000005,1
15494,22,5,3780.05,1
15495,380,1,246.5,1
15496,632,1,146.14000000000001,1
15497,18,9,8657.39,1
15498,3,44,26039.58,1
15499,724,1,161.6,1
15500,9,4,1131.56,1
15501,405,2,402.5,1
15502,16,14,13993.47,1
15503,363,2,267.15,1
15504,82,4,423.85,1
15505,53,5,3610.96,1
15506,23,6,2040.03,1
15507,172,1,492.36,1
15508,190,6,1000.27,1
15509,381,1,166.51,1
15510,331,1,250.0,1
15511,12,5,909.23,1
15512,156,4,331.58,1
15513,34,35,27750.55,1
15514,13,18,6598.55,1
15515,388,1,171.81,1
15516,45,3,62.43,1
15517,234,1,267.03,1
15518,65,15,4218.94,1
15519,384,2,344.61,1
15520,2,1,343.5,1
15521,41,16,7106.69,1
15522,33,2,398.84,1
15523,85,16,17359.99,1
15524,25,2,591.4,1
15525,3,4,1295.7,1
15526,34,2,148.44,1
15527,19,23,5575.64,1
15528,255,1,229.33,1
15529,23,12,5111.95,1
15530,22,5,1813.72,1
15531,9,2,2007.44,1
15532,26,10,3771.9,1
15533,20,3,807.57,1
15534,726,1,162.25,1
15535,174,6,1087.82,1
15536,410,1,259.09,1
15537,164,1,110.92,1
15538,538,6,3358.3999999999996,1
15539,8,1,538.46,1
15540,12,2,460.68,1
15541,115,1,85.13000000000001,1
15542,513,3,918.45,1
15543,289,2,242.84,1
15544,10,20,8162.43,1
15545,55,2,428.05,1
15546,607,2,1079.1000000000001,1
15547,8,26,10154.39,1
15548,596,1,158.09,1
15549,78,8,2345.96,1
15550,5,12,2218.8,1
15551,37,7,1710.08,1
15552,218,2,252.52,1
15553,61,1,437.23,1
15554,278,1,217.2,1
15555,13,36,12112.35,1
15556,25,1,279.77,1
15557,29,1,473.65000000000003,1
15558,640,1,214.13,1
15559,569,1,1109.4,1
15560,398,2,153.52,1
15561,12,8,1934.3899999999999,1
15562,352,3,673.3800000000001,1
15563,23,7,2867.0,1
15564,464,2,70.74000000000001,1
15565,51,2,173.16,1
15566,393,2,227.87,1
15567,19,1,186.01,1
15568,3,3,758.29,1
15569,104,10,3586.35,1
15570,8,25,9311.04,1
15571,12,14,4051.63,1
15572,5,10,4068.67,1
15573,32,5,1207.18,1
15574,178,6,1518.7,1
15575,620,1,30.1,1
15576,38,1,940.6700000000001,1
15577,152,5,397.98,1
15578,163,1,127.1,1
15579,69,5,1302.5,1
15580,377,8,1381.19,1
15581,121,38,7794.59,1
15582,25,3,682.9100000000001,1
15583,377,1,107.86,1
15584,24,6,1277.5,1
15585,177,1,455.3,1
15586,593,3,1139.1,1
15587,51,7,1522.0800000000002,1
15588,678,1,579.6,1
15589,256,3,478.53000000000003,1
15590,383,5,1496.6,1
15591,583,3,217.9,1
15592,47,1,388.58,1
15593,71,1,199.8,1
15594,16,5,1771.78,1
15595,488,1,357.6,1
15596,101,9,3130.04,1
15597,36,2,563.37,1
15598,54,2,548.02,1
15599,27,3,1250.06,1
15600,429,4,1199.31,1
15601,12,30,14960.12,1
15602,9,16,3230.51,1
15603,79,2,88.48,1
15604,53,1,216.39,1
15605,37,9,1936.8,1
15606,62,17,5230.99,1
15607,337,9,1708.97,1
15608,29,5,1785.98,1
15609,185,1,298.48,1
15610,52,1,112.46000000000001,1
15611,10,26,2997.28,1
15612,37,2,195.15,1
15613,611,1,433.71999999999997,1
15614,438,4,3147.36,1
15615,11,47,21373.97,1
15616,439,1,317.11,1
15617,397,3,828.5500000000001,1
15618,33,4,776.851,1
15619,11,1,336.40000000000003,1
15620,57,4,1942.36,1
15621,5,4,1293.03,1
15622,44,17,7852.61,1
15623,142,8,2437.05,1
15624,117,4,588.13,1
15625,104,9,3236.4,1
15626,75,3,1067.52,1
15627,458,2,566.9,1
15628,5,17,5652.26,1
15629,451,4,2240.9,1
15630,46,3,1481.4,1
15631,643,1,596.67,1
15632,16,8,3285.31,1
15633,510,13,4352.46,1
15634,18,2,554.65,1
15635,396,1,100.35,1
15636,90,4,1444.58,1
15637,53,5,797.59,1
15638,379,6,2265.2,1
15639,135,3,1065.08,1
15640,5,29,23957.58,1
15641,106,12,5345.55,1
15642,730,1,105.78000000000002,1
15643,192,3,664.0,1
15644,167,4,813.0,1
15645,19,3,1055.17,1
15646,158,5,974.61,1
15647,416,1,169.0,1
15648,205,2,657.35,1
15649,337,4,2170.35,1
15650,522,2,553.88,1
15651,37,5,1259.06,1
15652,92,5,1420.34,1
15653,93,2,877.4399999999999,1
15654,10,2,922.53,1
15655,244,1,560.67,1
15656,46,4,748.5,1
15657,23,1,30.0,1
15658,191,8,2423.4700000000003,1
15659,44,3,532.49,1
15660,26,15,2812.99,1
15661,318,8,1215.95,1
15662,662,2,283.73,1
15663,107,1,138.14,1
15664,51,4,1254.03,1
15665,169,5,4015.12,1
15666,473,2,632.9399999999999,1
15667,40,1,301.32,1
15668,218,1,76.32000000000001,1
15669,41,4,684.34,1
15670,297,2,325.2,1
15671,19,7,2657.13,1
15672,726,1,45.300000000000004,1
15673,89,9,6414.79,1
15674,74,13,6948.2300000000005,1
15675,82,4,542.04,1
15676,19,3,3435.76,1
15677,50,3,1305.63,1
15678,53,3,1893.89,1
15679,25,4,781.28,1
15680,10,10,4507.58,1
15681,26,14,2989.7,1
15682,600,2,318.24,1
15683,118,2,524.54,1
15684,548,3,173.95,1
15685,451,1,55.980000000000004,1
15686,421,1,90.0,1
15687,9,9,2993.1,1
15688,419,1,190.57,1
15689,120,3,521.03,1
15690,5,2,239.76,1
15691,253,4,571.3,1
15692,29,1,191.04,1
15693,660,1,37.5,1
15694,1,24,10810.81,1
15695,267,4,1131.04,1
15696,34,13,3906.57,1
15697,690,1,246.75,1
15698,625,1,46.2,1
15699,18,1,309.65,1
15700,173,2,696.68,1
15701,3,4,1542.14,1
15702,477,2,140.39000000000001,1
15703,265,1,211.5,1
15704,141,6,3817.96,1
15705,202,1,143.1,1
15706,64,4,1060.56,1
15707,36,4,945.58,1
15708,41,9,4378.72,1
15709,284,2,327.85,1
15710,418,1,898.87,1
15711,557,2,420.25,1
15712,10,12,3472.4100000000003,1
15713,144,4,1010.79,1
15714,12,5,784.8100000000001,1
15715,556,5,658.02,1
15716,146,11,3056.81,1
15717,235,5,607.0,1
15718,541,1,293.79,1
15719,33,31,10223.06,1
15720,25,2,741.92,1
15721,12,1,507.08,1
15722,36,11,5258.1,1
15723,365,4,947.65,1
15724,202,3,310.85,1
15725,16,1,415.25,1
15726,391,1,321.91,1
15727,17,15,9445.51,1
15728,380,2,544.6,1
15729,213,3,192.55,1
15730,66,5,1726.58,1
15731,554,1,125.3,1
15732,213,10,1682.07,1
15733,283,1,162.3,1
15734,115,4,2263.3,1
15735,422,1,327.68,1
15736,436,2,1815.72,1
15737,15,8,1205.1200000000001,1
15738,19,41,13372.970000000001,1
15739,67,1,449.12,1
15740,50,1,154.88,1
15741,459,2,208.62,1
15742,620,1,156.87,1
15743,17,4,784.46,1
15744,78,1,34.8,1
15745,20,4,1094.59,1
15746,135,1,196.88,1
15747,13,9,2562.61,1
15748,41,3,614.7600000000001,1
15749,236,3,44534.3,1
15750,3,18,6797.191,1
15751,461,11,1380.44,1
15752,40,9,4207.54,1
15753,305,1,79.2,1
15754,52,9,3037.61,1
15755,11,17,5993.12,1
15756,62,4,532.96,1
15757,66,6,2940.36,1
15758,25,1,205.25,1
15759,219,7,830.9300000000001,1
15760,631,2,13916.34,1
15761,443,1,143.05,1
15762,66,2,583.75,1
15763,32,2,1086.92,1
15764,89,8,4503.08,1
15765,667,1,370.63,1
15766,65,3,831.06,1
15768,116,34,15601.09,1
15769,8,46,88704.32,1
15770,613,1,321.45,1
15771,605,3,1006.54,1
15772,419,1,280.88,1
15773,6,2,774.52,1
15774,69,6,1329.94,1
15775,246,2,150.5,1
15776,134,1,241.62,1
15777,242,7,1762.61,1
15778,432,1,307.95,1
15779,464,2,124.08000000000001,1
15780,184,3,475.28000000000003,1
15781,26,3,345.46,1
15782,10,4,4014.1,1
15783,11,1,246.3,1
15784,468,2,848.3299999999999,1
15785,33,16,5969.93,1
15786,47,5,8514.82,1
15787,27,3,948.05,1
15788,509,1,221.82999999999998,1
15789,359,6,1962.01,1
15790,11,1,220.85,1
15791,44,5,3608.34,1
15792,400,2,933.84,1
15793,15,8,2399.57,1
15794,737,2,777.0,1
15795,150,8,1979.8700000000001,1
15796,2,17,5175.83,1
15797,114,6,2821.08,1
15798,493,3,1535.37,1
15799,76,4,1424.29,1
15800,108,7,1242.58,1
15801,47,3,1063.95,1
15802,143,1,451.42,1
15803,52,4,1929.66,1
15804,1,13,4206.39,1
15805,24,30,10189.23,1
15806,47,3,784.58,1
15807,51,5,1817.52,1
15808,307,21,18409.93,1
15809,37,7,1274.44,1
15810,79,8,2999.04,1
15811,23,7,3890.52,1
15812,108,12,5201.47,1
15813,208,2,1303.9099999999999,1
15814,17,6,2634.44,1
15815,64,5,2100.6,1
15816,543,2,144.14999999999998,1
15817,421,3,2766.4,1
15818,589,1,340.5,1
15819,50,10,3934.79,1
15820,320,1,206.98,1
15821,45,2,570.96,1
15822,4,6,1840.06,1
15823,373,3,3897.17,1
15824,454,2,890.94,1
15825,173,1,532.94,1
15826,57,4,2598.28,1
15827,74,28,3794.07,1
15828,376,1,1108.82,1
15829,100,2,636.14,1
15830,38,1,576.0,1
15831,59,3,801.76,1
15832,255,1,836.79,1
15833,738,1,80.4,1
15834,71,7,3772.9900000000002,1
15835,45,4,954.09,1
15836,51,1,137.37,1
15837,65,2,777.01,1
15838,12,34,74163.0,1
15839,34,3,1048.49,1
15840,59,2,355.56,1
15841,73,9,2742.41,1
15842,394,2,548.8,1
15843,304,1,118.95000000000002,1
15844,47,1,130.73999999999998,1
15845,18,11,4426.28,1
15846,386,1,107.01,1
15847,39,5,822.57,1
15848,622,1,139.94,1
15850,20,6,1058.72,1
15851,527,1,109.73,1
15852,187,3,257.26,1
15853,52,1,110.8,1
15854,5,21,5583.81,1
15855,137,6,1052.72,1
15856,5,52,34220.340000000004,1
15857,19,2,570.48,1
15858,16,13,3960.37,1
15859,433,1,438.46,1
15860,41,17,2505.21,1
15861,13,12,4401.79,1
15862,9,13,2928.29,1
15863,26,5,358.7,1
15864,23,7,2180.76,1
15865,41,5,2248.92,1
15866,102,1,230.53,1
15867,6,31,9063.95,1
15868,584,1,94.53,1
15869,278,3,323.65999999999997,1
15870,33,4,862.61,1
15871,438,1,33.099999999999994,1
15872,15,4,795.68,1
15873,500,4,313.91999999999996,1
15874,64,21,11284.76,1
15875,647,1,111.72,1
15876,410,2,1449.1399999999999,1
15877,2,2,493.28,1
15878,562,2,330.77,1
15879,405,4,1157.3,1
15880,370,1,686.5600000000001,1
15881,313,5,501.39000000000004,1
15882,199,8,1495.98,1
15883,3,2,396.48,1
15884,433,2,249.70000000000002,1
15885,93,15,1951.82,1
15886,61,4,1052.8700000000001,1
15887,407,3,1027.15,1
15888,81,3,429.16,1
15889,157,8,1806.28,1
15890,395,5,535.65,1
15891,227,1,524.52,1
15892,670,1,128.2,1
15893,482,1,305.28000000000003,1
15894,254,2,420.29,1
15895,150,1,179.17,1
15897,195,2,222.05,1
15898,2,25,5596.31,1
15899,369,1,112.5,1
15900,24,4,900.4,1
15901,17,7,703.22,1
15902,381,1,145.01,1
15903,10,12,8939.84,1
15904,9,1,164.68,1
15905,544,1,114.69,1
15906,20,10,2555.64,1
15907,4,3,967.45,1
15908,491,2,764.57,1
15909,174,1,191.94,1
15910,1,15,2681.8,1
15911,624,8,1702.34,1
15912,179,9,1074.7,1
15913,535,1,6.300000000000001,1
15914,379,2,205.99,1
15915,402,1,429.21,1
15916,17,13,3427.17,1
15917,248,5,560.63,1
15918,191,3,582.88,1
15919,20,2,910.61,1
15920,155,9,571.64,1
15921,173,4,802.11,1
15922,374,1,739.0,1
15923,373,1,254.16,1
15924,732,1,102.82,1
15925,195,1,207.15,1
15926,543,1,134.44,1
15927,648,1,123.39,1
15928,657,1,293.53,1
15929,645,1,594.0,1
15930,68,1,426.63,1
15931,429,1,239.9,1
15932,5,8,2495.87,1
15933,22,3,1107.46,1
15934,418,2,2190.66,1
15935,240,2,416.86,1
15936,380,2,282.79,1
15937,65,1,145.35,1
15938,113,9,734.81,1
15939,90,16,9060.39,1
15940,312,1,35.8,1
15941,638,1,405.0,1
15942,134,1,337.44,1
15943,650,2,271.28999999999996,1
15944,277,4,2164.24,1
15945,366,4,827.27,1
15946,503,3,2304.18,1
15947,83,1,1708.24,1
15948,9,3,1509.0900000000001,1
15949,17,2,364.72,1
15950,32,10,7180.71,1
15951,9,3,1013.17,1
15952,34,4,806.57,1
15953,16,18,3669.5499999999997,1
15954,590,1,190.75,1
15955,25,22,8658.36,1
15956,552,2,617.6,1
15957,32,3,930.1,1
15958,75,4,492.99,1
15959,683,3,579.49,1
15960,375,4,410.95,1
15961,380,1,451.28999999999996,1
15962,450,1,295.83,1
15963,20,2,470.76,1
15964,664,1,272.96000000000004,1
15965,18,13,3013.09,1
15966,451,1,426.53000000000003,1
15967,24,12,3041.6,1
15968,389,1,418.05,1
15969,3,5,1127.05,1
15970,304,2,1017.32,1
15971,18,18,5902.83,1
15972,457,5,1810.27,1
15973,367,3,988.44,1
15974,40,7,3442.15,1
15975,85,1,371.01,1
15976,166,6,1746.6399999999999,1
15977,18,2,1054.73,1
15978,78,3,3279.42,1
15979,603,1,329.22,1
15980,89,7,6593.68,1
15981,25,21,9362.77,1
15982,606,1,324.51,1
15983,23,8,3958.8199999999997,1
15984,3,30,8759.32,1
15985,124,7,2715.28,1
15986,31,2,354.42,1
15987,13,8,1682.13,1
15988,20,3,770.09,1
15989,376,2,372.51,1
15990,45,7,2010.05,1
15991,535,1,150.55,1
15992,4,3,896.6,1
15993,9,7,2797.57,1
15994,55,3,1202.18,1
15995,415,1,696.19,1
15996,89,7,1686.9,1
15998,37,16,8308.34,1
15999,736,1,20.4,1
16000,3,3,12393.7,1
16001,382,1,583.39,1
16002,626,1,169.21,1
16003,30,10,5613.83,1
16004,475,5,2146.39,1
16005,13,10,2436.22,1
16006,212,2,347.17,1
16007,48,7,3075.14,1
16008,24,15,5384.13,1
16009,23,4,992.71,1
16010,246,11,1724.06,1
16011,9,29,5880.46,1
16012,36,5,2989.79,1
16013,4,84,57446.44,1
16014,38,5,1130.27,1
16015,4,3,705.39,1
16016,4,11,2533.94,1
16017,48,5,1553.83,1
16018,40,4,698.13,1
16019,47,27,17465.85,1
16020,17,3,851.01,1
16021,396,2,532.25,1
16022,261,1,628.28,1
16023,47,3,719.81,1
16024,13,3,484.2,1
16025,30,1,439.65999999999997,1
16026,44,1,236.09,1
16027,92,15,2048.36,1
16028,596,1,82.2,1
16029,39,107,122209.14,0
16030,310,1,331.24,1
16031,93,2,548.94,1
16032,457,6,1970.45,1
16033,6,27,10836.13,1
16034,197,6,928.72,1
16035,561,1,217.73,1
16036,88,4,2556.84,1
16037,270,5,1509.34,1
16038,8,3,471.78000000000003,1
16039,424,2,456.4,1
16040,66,7,2416.9,1
16041,31,3,3166.4,1
16042,23,8,2265.12,1
16043,38,8,1856.5900000000001,1
16044,436,1,340.84000000000003,1
16045,120,8,3434.9300000000003,1
16046,563,1,235.78,1
16047,683,1,107.14,1
16048,374,4,1075.23,1
16049,41,6,1899.68,1
16050,174,3,300.7,1
16051,682,1,188.44,1
16052,55,1,362.06,1
16053,33,6,3634.84,1
16054,146,4,2111.88,1
16055,221,1,134.8,1
16056,46,1,664.85,1
16057,17,10,3854.85,1
16058,407,1,62.7,1
16059,66,12,3217.77,1
16060,401,3,541.95,1
16061,432,1,89.65,1
16062,10,8,2863.45,1
16063,261,1,335.32,1
16064,726,1,111.0,1
16065,366,8,2382.62,1
16066,17,5,1521.87,1
16067,563,3,3395.29,1
16068,594,1,122.93,1
16069,418,1,457.7,1
16070,23,2,852.15,1
16071,45,4,1076.8,1
16072,289,4,4328.89,1
16073,298,1,122.39999999999999,1
16074,391,1,265.25,1
16075,503,2,736.9300000000001,1
16076,4,10,2234.73,1
16077,626,1,2300.4,1
16078,284,2,362.99,1
16079,17,3,1352.0,1
16080,82,4,602.5600000000001,1
16081,57,8,4460.18,1
16082,671,1,106.75,1
16083,101,4,2351.42,1
16084,300,1,436.18,1
16085,24,12,2343.53,1
16086,60,10,2864.9900000000002,1
16087,390,5,1739.92,1
16088,576,2,1437.43,1
16089,387,2,271.44,1
16090,625,1,205.91,1
16091,155,2,315.06,1
16092,115,6,1587.94,1
16093,107,1,17.0,1
16094,12,11,3695.56,1
16095,457,1,447.05,1
16096,265,4,1584.97,1
16097,241,1,185.04999999999998,1
16098,88,14,4448.1,1
16099,51,7,1573.2,1
16100,463,1,582.64,1
16101,71,4,3229.16,1
16102,43,3,1842.14,1
16103,8,22,6191.71,1
16104,62,9,2778.61,1
16105,249,5,2386.19,1
16106,66,1,108.38,1
16107,18,7,3204.1600000000003,1
16108,85,4,2235.92,1
16109,219,3,939.48,1
16110,46,4,1819.27,1
16111,429,1,562.48,1
16112,144,4,195.73999999999998,1
16113,184,1,161.38,1
16114,171,1,135.75000000000003,1
16115,10,12,2575.14,1
16116,212,1,612.78,1
16117,190,3,654.4,1
16118,653,1,4376.25,1
16119,9,8,1720.81,1
16120,60,6,3056.91,1
16121,58,5,1477.09,1
16122,74,6,1001.34,1
16123,52,1,307.78,1
16124,318,4,1772.49,1
16125,368,14,4587.65,1
16126,30,15,14646.800000000001,1
16127,40,2,801.31,1
16128,18,11,3801.05,1
16129,408,3,1396.05,1
16130,423,4,987.48,1
16131,52,12,9957.42,1
16132,545,2,664.1999999999999,1
16133,4,56,22992.260000000002,1
16134,22,5,2145.34,1
16135,263,2,819.45,1
16136,60,4,946.8,1
16137,681,1,422.7,1
16138,379,3,910.35,1
16139,19,5,1111.15,1
16140,66,3,1557.6000000000001,1
16141,89,2,955.94,1
16142,250,1,535.34,1
16143,4,12,4910.83,1
16144,247,1,175.2,1
16145,9,19,6805.4400000000005,1
16146,158,4,946.38,1
16147,134,5,2398.91,1
16148,297,2,386.62,1
16149,5,3,422.22,1
16150,43,10,4395.59,1
16152,269,1,1829.04,1
16153,50,11,5133.49,1
16155,382,5,796.9,1
16156,9,20,6218.18,1
16157,16,3,656.69,1
16158,523,9,628.32,1
16159,282,4,1232.79,1
16160,66,2,1025.44,1
16161,2,43,12831.8,1
16162,253,1,37.4,1
16163,233,6,2849.58,1
16164,18,3,822.48,1
16165,506,1,79.9,1
16166,429,2,435.83,1
16167,415,5,1386.1200000000001,1
16168,11,66,10636.47,1
16169,9,4,1822.97,1
16170,51,20,6869.0,1
16171,60,1,73.2,1
16172,96,8,1884.55,1
16173,16,6,1418.32,1
16174,127,7,2246.75,1
16175,95,7,1836.44,1
16176,422,4,2052.69,1
16177,51,8,2247.31,1
16178,139,2,612.6,1
16179,61,1,215.83,1
16180,101,13,16249.87,1
16181,74,1,305.54,1
16182,73,9,9971.65,1
16183,68,4,1077.81,1
16184,65,6,1158.79,1
16185,17,3,644.72,1
16186,23,26,9026.11,1
16187,32,15,6911.4400000000005,1
16188,45,5,1087.66,1
16189,16,2,215.48,1
16190,41,8,2723.55,1
16191,3,24,15688.02,1
16192,736,1,351.3,1
16193,237,2,630.43,1
16194,376,1,308.59999999999997,1
16195,724,1,323.25,1
16196,489,1,93.3,1
16197,470,9,2016.71,1
16198,76,2,1030.0410000000002,1
16199,393,7,942.75,1
16200,5,12,5643.45,1
16201,4,5,2112.12,1
16202,361,9,2501.9900000000002,1
16203,59,6,1114.54,1
16204,24,3,944.24,1
16205,31,7,1830.61,1
16206,55,13,2602.32,1
16207,26,1,394.38,1
16208,45,10,3440.45,1
16209,89,9,4146.78,1
16210,2,35,38489.51,1
16211,89,3,1090.59,1
16212,20,4,1293.71,1
16213,79,1,159.0,1
16214,171,4,2038.25,1
16215,81,1,242.35,1
16216,268,1,914.9300000000001,1
16217,236,2,304.25,1
16218,30,13,4439.97,1
16219,501,1,40.8,1
16221,37,9,2235.5099999999998,1
16222,319,2,1345.22,1
16223,375,2,1102.3500000000001,1
16224,58,5,1616.54,1
16225,45,15,2867.4100000000003,1
16226,204,5,672.1700000000001,1
16227,226,3,1027.22,1
16228,386,3,890.8100000000001,1
16229,88,6,2867.86,1
16230,190,2,542.03,1
16231,380,4,1078.22,1
16232,44,7,2712.97,1
16233,72,9,1965.71,1
16234,477,3,333.18,1
16235,41,9,2053.71,1
16236,79,1,432.2,1
16237,438,1,136.65,1
16238,423,1,63.66,1
16239,57,6,1492.2,1
16240,25,2,3718.8,1
16241,10,16,4329.31,1
16242,9,14,7474.4,1
16243,34,2,409.1,1
16244,212,2,2579.38,1
16245,24,3,1413.66,1
16246,460,2,827.25,1
16247,171,1,114.56,1
16248,62,1,152.94,1
16249,53,5,1800.07,1
16250,262,3,791.38,1
16251,513,1,128.31,1
16252,383,1,295.09000000000003,1
16253,67,7,7310.15,1
16254,379,3,985.14,1
16255,17,15,4906.8,1
16256,267,3,1629.37,1
16257,177,1,46.95,1
16258,46,15,11942.52,1
16259,411,3,361.94,1
16260,51,1,1035.45,1
16261,18,6,1059.45,1
16262,379,1,755.15,1
16263,424,1,351.01,1
16264,439,2,837.53,1
16265,10,12,6935.17,1
16266,74,14,1757.95,1
16267,592,1,186.66,1
16268,72,2,667.65,1
16269,438,1,717.57,1
16270,354,1,1141.24,1
16271,3,10,3463.02,1
16272,117,1,411.7,1
16273,649,2,336.03999999999996,1
16274,374,1,715.9,1
16275,197,3,2151.11,1
16276,177,3,2629.3900000000003,1
16277,734,1,188.69,1
16278,101,3,1117.84,1
16279,22,9,5705.08,1
16280,726,1,238.05,1
16281,73,3,3424.02,1
16282,340,3,1307.58,1
16283,6,8,4403.82,1
16284,32,3,1029.77,1
16285,647,1,176.9,1
16286,478,2,328.95,1
16287,170,5,1006.98,1
16288,471,1,129.85,1
16289,463,1,136.31,1
16290,465,4,2069.3,1
16291,683,1,117.72,1
16292,122,5,1253.76,1
16293,22,15,4657.95,1
16294,477,1,126.05000000000001,1
16295,10,4,1328.55,1
16296,627,4,1313.67,1
16297,269,1,301.9,1
16298,23,7,1085.7,1
16299,478,1,193.65,1
16300,431,3,1392.43,1
16301,737,1,107.33,1
16302,127,1,233.22,1
16303,26,7,7928.27,1
16304,695,1,381.66,1
16305,139,1,361.21999999999997,1
16306,214,7,1192.82,1
16307,430,3,1194.92,1
16308,38,7,5120.0,1
16309,107,2,706.57,1
16310,415,2,460.08,1
16311,18,2,616.26,1
16312,433,1,171.15,1
16313,4,2,274.15000000000003,1
16314,390,3,1491.4,1
16315,331,2,402.71,1
16316,65,13,5744.91,1
16317,120,5,2192.51,1
16318,36,1,328.15,1
16319,218,1,404.40000000000003,1
16320,173,6,5628.99,1
16321,73,7,604.5500000000001,1
16322,2,2,326.75,1
16323,197,2,353.66,1
16324,129,3,428.68,1
16325,47,12,3597.5,1
16326,6,24,4826.99,1
16327,15,16,10731.34,1
16328,564,1,310.83,1
16329,428,4,1703.07,1
16330,18,7,634.33,1
16331,433,6,2037.7,1
16332,29,11,2010.41,1
16333,8,22,26626.8,1
16334,493,1,277.48,1
16335,552,7,2774.0,1
16336,421,4,3517.69,1
16337,37,1,151.05,1
16338,158,1,214.79999999999998,1
16339,285,1,109.95,1
16340,108,3,1526.06,1
16341,25,7,3850.79,1
16342,76,4,322.41,1
16343,17,3,687.0699999999999,1
16344,159,4,842.42,1
16345,45,2,1198.74,1
16346,386,1,224.51,1
16347,12,11,3509.41,1
16348,33,8,1798.22,1
16349,291,1,53.5,1
16350,22,9,2253.89,1
16351,333,13,3330.0299999999997,1
16352,18,2,494.44,1
16353,4,38,9999.460000000001,1
16354,64,5,1129.51,1
16355,376,1,416.35,1
16356,198,6,415.87,1
16357,34,4,868.37,1
16358,2,5,2919.65,1
16359,8,16,2697.75,1
16360,5,6,3512.53,1
16361,10,4,896.66,1
16362,33,6,946.94,1
16363,54,1,109.36000000000001,1
16364,12,2,707.04,1
16365,18,15,3307.2,1
16366,19,4,1548.1299999999999,1
16367,38,3,1362.4,1
16368,3,3,640.21,1
16369,19,7,2664.81,1
16370,83,4,1320.56,1
16371,449,1,157.2,1
16372,34,5,1328.61,1
16373,383,2,309.49,1
16374,67,5,1771.45,1
16375,471,2,104.0,1
16376,9,2,987.01,1
16377,268,2,1308.48,1
16378,248,3,362.95,1
16379,5,4,2157.4,1
16380,62,1,1780.59,1
16381,396,2,258.7,1
16382,409,2,353.1,1
16383,75,7,2974.84,1
16384,90,4,1358.95,1
16385,61,5,1030.61,1
16386,29,3,1102.59,1
16387,323,5,918.55,1
16388,654,1,186.05,1
16389,54,4,1382.07,1
16390,537,3,467.5,1
16391,401,4,1103.61,1
16392,270,3,763.05,1
16393,3,23,5561.66,1
16394,57,5,1555.34,1
16395,61,14,3537.85,1
16396,477,1,137.8,1
16397,629,1,127.88,1
